name,start_time,finish_time,duration,current_host,current_host_uuid,compromise_host,compromise_host_uuid,current_host_attempt,cumulative_attempts,cumulative_compromised_hosts,compromise_users,interrupted_in,interrupted_by
EXPLOIT_VULN,1925.2110035971284,1950.4795500318587,25.268546434730297,52,794b26f3-c9b5-418f-93f6-f892cc795767,52,794b26f3-c9b5-418f-93f6-f892cc795767,3,47,1,"['Polly', 'Iormina', 'Drusie', 'Adora', 'Sibby']",None,None
SCAN_NEIGHBOR,1950.4795500318587,1960.4795500318587,10.0,52,794b26f3-c9b5-418f-93f6-f892cc795767,None,None,3,91,2,[],None,None
ENUM_HOST,1960.4795500318587,1975.4795500318587,15.0,52,794b26f3-c9b5-418f-93f6-f892cc795767,None,None,3,91,2,[],None,None
SCAN_PORT,1975.4795500318587,1992.1194075302205,16.639857498361835,45,a2030130-6fdc-4838-9ac1-8dc7323de20f,None,None,1,91,2,[],application,ServiceDiversity
SCAN_PORT,2002.1194075302205,2022.1194075302205,20.0,45,a2030130-6fdc-4838-9ac1-8dc7323de20f,None,None,1,91,2,[],None,None
EXPLOIT_VULN,2022.1194075302205,2032.1414077953439,10.022000265123324,45,a2030130-6fdc-4838-9ac1-8dc7323de20f,None,None,1,91,2,[],network,CompleteTopologyShuffle
SCAN_HOST,2042.1414077953439,2052.141407795344,10.000000000000227,-1,-1,None,None,0,91,2,[],None,None
ENUM_HOST,2052.141407795344,2067.141407795344,15.0,-1,-1,None,None,0,91,2,[],None,None
SCAN_PORT,2067.141407795344,2087.141407795344,20.0,29,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,1,91,2,[],None,None
EXPLOIT_VULN,2087.141407795344,2087.8907385520165,0.749330756672407,29,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,1,91,2,[],network,HostTopologyShuffle
SCAN_HOST,2097.8907385520165,2107.8907385520165,10.0,-1,-1,None,None,0,91,2,[],None,None
ENUM_HOST,2107.8907385520165,2122.8907385520165,15.0,-1,-1,None,None,0,91,2,[],None,None
SCAN_PORT,2122.8907385520165,2142.8907385520165,20.0,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,1,91,2,[],None,None
EXPLOIT_VULN,2142.8907385520165,2143.837744127894,0.9470055758774834,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,1,91,2,[],network,IPShuffle
SCAN_HOST,2153.837744127894,2163.837744127894,10.0,-1,-1,None,None,0,91,2,[],None,None
ENUM_HOST,2163.837744127894,2178.837744127894,15.0,-1,-1,None,None,0,91,2,[],None,None
SCAN_PORT,2178.837744127894,2198.837744127894,20.0,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,91,2,[],None,None
EXPLOIT_VULN,2198.837744127894,2224.0492767813735,25.21153265347948,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,91,2,[],None,None
BRUTE_FORCE,2224.0492767813735,2227.9518912472995,3.9026144659260353,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,92,2,[],application,PortShuffle
SCAN_PORT,2237.9518912472995,2257.9518912472995,20.0,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,92,2,[],None,None
EXPLOIT_VULN,2257.9518912472995,2270.5557921840077,12.603900936708214,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,92,2,[],application,ServiceDiversity
SCAN_PORT,2280.5557921840077,2300.5557921840077,20.0,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,92,2,[],None,None
EXPLOIT_VULN,2300.5557921840077,2308.5668720411045,8.011079857096775,51,c85f9b5d-c39c-4939-a97d-53520a21fc9e,None,None,2,92,2,[],network,CompleteTopologyShuffle
SCAN_HOST,2318.5668720411045,2328.5668720411045,10.0,-1,-1,None,None,0,92,2,[],None,None
ENUM_HOST,2328.5668720411045,2343.5668720411045,15.0,-1,-1,None,None,0,92,2,[],None,None
SCAN_PORT,2343.5668720411045,2363.5668720411045,20.0,55,9f941e43-630b-4085-a5ae-1f20f69df09e,None,None,1,92,2,[],None,None
EXPLOIT_VULN,2363.5668720411045,2364.6492155050437,1.0823434639391962,55,9f941e43-630b-4085-a5ae-1f20f69df09e,None,None,1,92,2,[],network,HostTopologyShuffle
SCAN_HOST,2374.6492155050437,2384.6492155050437,10.0,-1,-1,None,None,0,92,2,[],None,None
ENUM_HOST,2384.6492155050437,2399.6492155050437,15.0,-1,-1,None,None,0,92,2,[],None,None
SCAN_PORT,2399.6492155050437,2419.6492155050437,20.0,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,2,92,2,[],None,None
EXPLOIT_VULN,2419.6492155050437,2421.468728007314,1.8195125022702996,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,2,92,2,[],network,IPShuffle
SCAN_HOST,2431.468728007314,2441.468728007314,10.0,-1,-1,None,None,0,92,2,[],None,None
ENUM_HOST,2441.468728007314,2456.468728007314,15.0,-1,-1,None,None,0,92,2,[],None,None
SCAN_PORT,2456.468728007314,2476.468728007314,20.0,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,3,92,2,[],None,None
EXPLOIT_VULN,2476.468728007314,2501.765588007942,25.29686000062793,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,3,92,2,[],application,PortShuffle
SCAN_PORT,2511.765588007942,2531.765588007942,20.0,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,3,92,2,[],None,None
EXPLOIT_VULN,2531.765588007942,2557.471088282564,25.705500274621954,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,3,92,2,"['Manya', 'Ora', 'Orel', 'Dot', 'Jasmin']",None,None
SCAN_NEIGHBOR,2557.471088282564,2567.471088282564,10.0,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,3,98,3,[],None,None
ENUM_HOST,2567.471088282564,2582.471088282564,15.0,55,5fca8d6e-ff09-4cd9-9db6-bd9a5020f849,None,None,3,98,3,[],None,None
SCAN_PORT,2582.471088282564,2602.471088282564,20.0,50,f2d2f883-7ce8-4c35-aedc-3cabce6f46ec,None,None,1,98,3,[],None,None
EXPLOIT_VULN,2602.471088282564,2612.097712614412,9.626624331848234,50,f2d2f883-7ce8-4c35-aedc-3cabce6f46ec,None,None,1,98,3,[],network,CompleteTopologyShuffle
SCAN_HOST,2622.097712614412,2632.097712614412,10.0,-1,-1,None,None,0,98,3,[],None,None
ENUM_HOST,2632.097712614412,2647.097712614412,15.0,-1,-1,None,None,0,98,3,[],None,None
SCAN_PORT,2647.097712614412,2667.097712614412,20.0,51,b39cbc1f-a5f0-4626-bed5-e1b07e9b56f2,None,None,3,98,3,[],None,None
EXPLOIT_VULN,2667.097712614412,2667.995786117102,0.8980735026898401,51,b39cbc1f-a5f0-4626-bed5-e1b07e9b56f2,None,None,3,98,3,[],network,HostTopologyShuffle
SCAN_HOST,2677.995786117102,2687.995786117102,10.0,-1,-1,None,None,0,98,3,[],None,None
ENUM_HOST,2687.995786117102,2702.995786117102,15.0,-1,-1,None,None,0,98,3,[],None,None
SCAN_PORT,2702.995786117102,2722.995786117102,20.0,46,cfe4a99d-9e0c-4e10-a690-07151301d702,None,None,1,98,3,[],None,None
EXPLOIT_VULN,2722.995786117102,2724.0672193014516,1.0714331843496439,46,cfe4a99d-9e0c-4e10-a690-07151301d702,None,None,1,98,3,[],network,IPShuffle
SCAN_HOST,2734.0672193014516,2744.0672193014516,10.0,-1,-1,None,None,0,98,3,[],None,None
ENUM_HOST,2744.0672193014516,2759.0672193014516,15.0,-1,-1,None,None,0,98,3,[],None,None
SCAN_PORT,2759.0672193014516,2779.0672193014516,20.0,36,b2ca7ddc-2518-47d3-bc46-206262d6b197,None,None,1,98,3,[],None,None
EXPLOIT_VULN,2779.0672193014516,2804.6647139816496,25.597494680197997,36,b2ca7ddc-2518-47d3-bc46-206262d6b197,36,b2ca7ddc-2518-47d3-bc46-206262d6b197,1,98,3,"['Bettina', 'Dede', 'Joletta', 'Candi', 'Stormie']",None,None
SCAN_NEIGHBOR,2804.6647139816496,2814.6647139816496,10.0,36,b2ca7ddc-2518-47d3-bc46-206262d6b197,None,None,1,105,4,[],None,None
ENUM_HOST,2814.6647139816496,2829.6647139816496,15.0,36,b2ca7ddc-2518-47d3-bc46-206262d6b197,None,None,1,105,4,[],None,None
SCAN_PORT,2829.6647139816496,2849.2206326398305,19.55591865818087,39,6ffad728-6eed-4032-a571-69cd1caa6552,None,None,1,105,4,[],application,ServiceDiversity
SCAN_PORT,2859.2206326398305,2879.2206326398305,20.0,39,6ffad728-6eed-4032-a571-69cd1caa6552,None,None,1,105,4,[],None,None
EXPLOIT_VULN,2879.2206326398305,2890.3615125397628,11.140879899932315,39,6ffad728-6eed-4032-a571-69cd1caa6552,None,None,1,105,4,[],network,CompleteTopologyShuffle
SCAN_HOST,2900.3615125397628,2910.3615125397628,10.0,-1,-1,None,None,0,105,4,[],None,None
ENUM_HOST,2910.3615125397628,2925.3615125397628,15.0,-1,-1,None,None,0,105,4,[],None,None
SCAN_PORT,2925.3615125397628,2945.3615125397628,20.0,37,d98d2a6a-0fc8-4b90-b8fe-6d9706da4fa8,None,None,1,105,4,[],None,None
EXPLOIT_VULN,2945.3615125397628,2945.6621855899275,0.30067305016473256,37,d98d2a6a-0fc8-4b90-b8fe-6d9706da4fa8,None,None,1,105,4,[],network,HostTopologyShuffle
SCAN_HOST,2955.6621855899275,2965.6621855899275,10.0,-1,-1,None,None,0,105,4,[],None,None
ENUM_HOST,2965.6621855899275,2980.6621855899275,15.0,-1,-1,None,None,0,105,4,[],None,None
SCAN_PORT,2980.6621855899275,3000.6621855899275,20.0,27,3a742c4e-7efc-4b1f-a5b7-c19e9ca7363b,None,None,1,105,4,[],None,None
EXPLOIT_VULN,3000.6621855899275,3001.2837915526297,0.6216059627022332,27,3a742c4e-7efc-4b1f-a5b7-c19e9ca7363b,None,None,1,105,4,[],network,IPShuffle
SCAN_HOST,3011.2837915526297,3021.2837915526297,10.0,-1,-1,None,None,0,105,4,[],None,None
ENUM_HOST,3021.2837915526297,3036.2837915526297,15.0,-1,-1,None,None,0,105,4,[],None,None
SCAN_PORT,3036.2837915526297,3056.2837915526297,20.0,39,4271f7c3-578e-46db-a096-2fe13c442041,None,None,2,105,4,[],None,None
EXPLOIT_VULN,3056.2837915526297,3082.227427407952,25.9436358553221,39,4271f7c3-578e-46db-a096-2fe13c442041,39,4271f7c3-578e-46db-a096-2fe13c442041,2,105,4,"['Bella', 'Gae', 'Dione', 'Josey', 'Neda']",None,None
SCAN_NEIGHBOR,3082.227427407952,3092.227427407952,10.0,39,4271f7c3-578e-46db-a096-2fe13c442041,None,None,2,114,5,[],None,None
ENUM_HOST,3092.227427407952,3107.227427407952,15.0,39,4271f7c3-578e-46db-a096-2fe13c442041,None,None,2,114,5,[],None,None
SCAN_PORT,3107.227427407952,3125.7487464419128,18.521319033960935,45,d98d2a6a-0fc8-4b90-b8fe-6d9706da4fa8,None,None,2,114,5,[],application,ServiceDiversity
SCAN_PORT,3135.7487464419128,3155.7487464419128,20.0,45,d98d2a6a-0fc8-4b90-b8fe-6d9706da4fa8,None,None,2,114,5,[],None,None
EXPLOIT_VULN,3155.7487464419128,3167.4869108497323,11.738164407819568,45,d98d2a6a-0fc8-4b90-b8fe-6d9706da4fa8,None,None,2,114,5,[],network,CompleteTopologyShuffle
SCAN_HOST,3177.4869108497323,3187.4869108497323,10.0,-1,-1,None,None,0,114,5,[],None,None
ENUM_HOST,3187.4869108497323,3202.4869108497323,15.0,-1,-1,None,None,0,114,5,[],None,None
SCAN_PORT,3202.4869108497323,3222.4869108497323,20.0,23,76b9eb0f-c1dc-44ef-98c0-c1ac4159fed9,None,None,1,114,5,[],None,None
EXPLOIT_VULN,3222.4869108497323,3225.107232212094,2.620321362361665,23,76b9eb0f-c1dc-44ef-98c0-c1ac4159fed9,None,None,1,114,5,[],network,HostTopologyShuffle
SCAN_HOST,3235.107232212094,3245.107232212094,10.0,-1,-1,None,None,0,114,5,[],None,None
ENUM_HOST,3245.107232212094,3260.107232212094,15.0,-1,-1,None,None,0,114,5,[],None,None
SCAN_PORT,3260.107232212094,3279.770092951378,19.662860739284042,51,027ad50a-317c-4158-9118-a807285f93f3,None,None,4,114,5,[],network,IPShuffle
SCAN_HOST,3289.770092951378,3299.770092951378,10.0,-1,-1,None,None,0,114,5,[],None,None
ENUM_HOST,3299.770092951378,3314.770092951378,15.0,-1,-1,None,None,0,114,5,[],None,None
SCAN_PORT,3314.770092951378,3334.770092951378,20.0,51,027ad50a-317c-4158-9118-a807285f93f3,None,None,5,114,5,[],None,None
EXPLOIT_VULN,3334.770092951378,3360.0887101614385,25.318617210060438,51,027ad50a-317c-4158-9118-a807285f93f3,51,027ad50a-317c-4158-9118-a807285f93f3,5,114,5,"['Florance', 'Keriann', 'Hallie', 'Mireielle']",None,None
SCAN_NEIGHBOR,3360.0887101614385,3370.0887101614385,10.0,51,027ad50a-317c-4158-9118-a807285f93f3,None,None,5,118,6,[],None,None
ENUM_HOST,3370.0887101614385,3385.0887101614385,15.0,51,027ad50a-317c-4158-9118-a807285f93f3,None,None,5,118,6,[],None,None
SCAN_PORT,3385.0887101614385,3401.2270281080355,16.138317946597,23,461c5884-2fdd-4980-b3b3-f3eaa086e112,None,None,2,118,6,[],application,ServiceDiversity
SCAN_PORT,3411.2270281080355,3431.2270281080355,20.0,23,461c5884-2fdd-4980-b3b3-f3eaa086e112,None,None,2,118,6,[],None,None
EXPLOIT_VULN,3431.2270281080355,3441.2119981078104,9.984969999774876,23,461c5884-2fdd-4980-b3b3-f3eaa086e112,None,None,2,118,6,[],network,CompleteTopologyShuffle
SCAN_HOST,3451.2119981078104,3461.2119981078104,10.0,-1,-1,None,None,0,118,6,[],None,None
ENUM_HOST,3461.2119981078104,3476.2119981078104,15.0,-1,-1,None,None,0,118,6,[],None,None
SCAN_PORT,3476.2119981078104,3496.2119981078104,20.0,52,bcf5c571-6cd5-4f91-947f-87e92063baba,None,None,4,118,6,[],None,None
EXPLOIT_VULN,3496.2119981078104,3497.442362452846,1.2303643450354684,52,bcf5c571-6cd5-4f91-947f-87e92063baba,None,None,4,118,6,[],network,HostTopologyShuffle
SCAN_HOST,3507.442362452846,3517.442362452846,10.0,-1,-1,None,None,0,118,6,[],None,None
ENUM_HOST,3517.442362452846,3532.442362452846,15.0,-1,-1,None,None,0,118,6,[],None,None
SCAN_PORT,3532.442362452846,3552.442362452846,20.0,48,bcf5c571-6cd5-4f91-947f-87e92063baba,None,None,1,118,6,[],None,None
EXPLOIT_VULN,3552.442362452846,3553.8429213595114,1.4005589066655375,48,bcf5c571-6cd5-4f91-947f-87e92063baba,None,None,1,118,6,[],network,IPShuffle
SCAN_HOST,3563.8429213595114,3573.8429213595114,10.0,-1,-1,None,None,0,118,6,[],None,None
ENUM_HOST,3573.8429213595114,3588.8429213595114,15.0,-1,-1,None,None,0,118,6,[],None,None
SCAN_PORT,3588.8429213595114,3608.8429213595114,20.0,52,6127d545-e4d1-4756-8318-d800eba86780,None,None,5,118,6,[],None,None
EXPLOIT_VULN,3608.8429213595114,3633.8812693925825,25.038348033071088,52,6127d545-e4d1-4756-8318-d800eba86780,None,None,5,118,6,[],application,PortShuffle
SCAN_PORT,3643.8812693925825,3663.8812693925825,20.0,52,6127d545-e4d1-4756-8318-d800eba86780,None,None,5,118,6,[],None,None
